"V1","V2","V3","V4","V5","V6","peakTF"
249,875,3545,12372,0.566457381000499,0.989703140010533,"CTCF_GM06990"
417,875,6105,12372,0.85796606961829,0.929881066168689,"CTCF_adrenal-gland"
353,875,4803,12372,0.17819763138892,1.07089222708607,"CTCF_GM04025"
312,875,4192,12372,0.132980977191937,1.08791402616081,"CTCF_GM17942"
492,875,7122,12372,0.806719075395792,0.943024061989359,"CTCF_SK-N-SH"
324,875,4651,12372,0.652302856883532,0.974374440100623,"CTCF_BJ"
326,875,4853,12372,0.898763895658938,0.914244122718953,"CTCF_GM12866"
304,875,4377,12372,0.670741320368243,0.970423634269801,"CTCF_GM12867"
335,875,4968,12372,0.886276865520674,0.919095270800768,"CTCF_GM12869"
443,875,6169,12372,0.331776512923542,1.03352844088241,"CTCF_MCF-7L"
340,875,4743,12372,0.3841264486455,1.02393396281734,"CTCF_GM09236"
338,875,4583,12372,0.165740070100791,1.07527499728834,"CTCF_cardiac"
320,875,4283,12372,0.110997954512325,1.09611035238331,"CTCF_D54"
411,875,6188,12372,0.971548232093129,0.877046188788173,"CTCF_artery"
468,875,6686,12372,0.647282436885726,0.976225821677009,"CTCF_Peyers-patch"
467,875,6701,12372,0.699521550572064,0.966314735525299,"CTCF_MCF-7"
659,875,9337,12372,0.562274127945617,0.991076887802739,"CTCF_T-47D"
487,875,6848,12372,0.43929521336501,1.0134370711626,"CTCF_786-O"
247,875,3426,12372,0.36937842865851,1.02911785583351,"CTCF_GM12873"
215,875,2997,12372,0.415420027951178,1.02047971216977,"UBTF_GM12878"
228,875,2696,12372,0.00105720027399294,1.28918582590641,"ZNF217_GM12878"
469,875,6676,12372,0.601749613182624,0.984509769649211,"CDK9_HCT-116"
151,875,1116,12372,7.99965061757431e-16,2.27603730117329,"JARID2_UTEIPS6"
79,875,495,12372,3.98795152333062e-12,2.64328940469965,"JARID2_EDOMIPS2"
84,875,618,12372,3.3359558960652e-09,2.18005452738374,"JARID2_UTEIPS7"
407,875,7020,12372,0.999999999882522,0.642319049024975,"MXI1_neural"
375,875,6116,12372,0.999977362414837,0.751979968893201,"RAD21_neural"
240,875,3346,12372,0.408873179928755,1.02105538544069,"MED1_UCSD-AML1"
243,875,3995,12372,0.998805104655034,0.793675336988615,"MGA_K-562"
340,875,5004,12372,0.848344033729501,0.931052261048198,"MYC_GM12878"
419,875,6971,12372,0.999999922557929,0.693524373058546,"MYC_BL41"
102,875,1227,12372,0.044302665380137,1.21652010275423,"ZSCAN29_GM12878"
431,875,5368,12372,0.000167928308411894,1.28979883780568,"JUN_786-O"
379,875,5797,12372,0.986657646412007,0.857346510950569,"ZEB1_PDAC"
439,875,6601,12372,0.976783097655038,0.871758593548632,"KLF4_PDAC"
297,875,4664,12372,0.992396014936524,0.838978426215238,"SREBF2_HeLa-S3"
462,875,6712,12372,0.823648943044621,0.93914942631253,"EP300_MCF-7"
226,875,3094,12372,0.292894714982492,1.04771873712624,"HDAC2_GM12878"
280,875,4161,12372,0.86391947573564,0.923471653794957,"MORC2_H9"
229,875,3425,12372,0.859264919279677,0.920725313997429,"USF2_K-562"
469,875,6770,12372,0.766170332545223,0.952568399257512,"CTCF_hESC"
399,875,6048,12372,0.979945008665373,0.867774873072709,"CTCF_neuron"
104,875,1387,12372,0.271365139492156,1.07387378157749,"CTCF_omental-fat-pad"
484,875,7177,12372,0.95624898094212,0.888496601731547,"CTCF_neural"
510,875,7039,12372,0.204373598635592,1.06320378632584,"SMARCA5_GM12878"
21,875,252,12372,0.247029746748663,1.19925610303007,"ZNF460_HEK293T"
296,875,4140,12372,0.419116156818517,1.01780587739083,"ZNF263_HEK293T"
218,875,3536,12372,0.994718687064184,0.817956336715551,"ZNF121_HEK293"
451,875,7008,12372,0.999274112362581,0.801388901194201,"KLF6_PDAC"
131,875,1965,12372,0.790965757985762,0.927736072930942,"MIER1_K-562"
111,875,2018,12372,0.999168115959117,0.730651389318321,"ZNF513_HEK293"
212,875,3096,12372,0.725892932579171,0.954972877942183,"SNAI2_keratinocyte"
42,875,707,12372,0.902975184008167,0.821320489754905,"ZNF444_K-562"
110,875,1792,12372,0.95898308944239,0.839076989602125,"TP53_Calu-1"
51,875,715,12372,0.496457209640969,1.00977256567527,"TP53_keratinocyte"
112,875,1672,12372,0.753920474259899,0.93501004092996,"TP53_GM00011"
319,875,5396,12372,0.999996544164534,0.725530475931443,"KDM1A_NCI-H526"
253,875,3494,12372,0.335848953015891,1.03614405599554,"KDM1A_Kasumi-1"
1,875,20,12372,0.769652105802324,0.691195649042477,"ZNF749_HEK293T"
349,875,5538,12372,0.998876997542678,0.806595255801808,"RUNX1_Kasumi-1"
21,875,169,12372,0.00815880914591594,1.88558958593385,"JARID2_hESC"
38,875,299,12372,0.000301563292919985,1.95435865228798,"PCGF1_HEK293T"
99,875,1116,12372,0.00977098059355188,1.3146267959171,"MBD3_MCF-7"
33,875,378,12372,0.121671142060884,1.26685226369901,"MBD2_HeLa"
49,875,1028,12372,0.999376436534443,0.637353766480519,"ELK1_WA01"
77,875,1034,12372,0.330166367490593,1.06272652385528,"SMARCA4_HeLa-S3"
120,875,2305,12372,0.999974806886954,0.677399963363687,"ASH1L_K-562"
252,875,4197,12372,0.999659288793718,0.774367252730487,"REST_PFSK1"
451,875,6687,12372,0.942666858809886,0.897381435570208,"REST_colorectal-cancer"
174,875,3023,12372,0.999602167152614,0.753484111595874,"KLF6_K-562"
194,875,3426,12372,0.999952257186101,0.728489691790184,"CHD2_A-549"
156,875,3650,12372,1,0.496989491285824,"BRD2_MM1-S"
145,875,2917,12372,0.999999939532586,0.625197689514271,"BRD2_HUVEC-C"
214,875,3901,12372,0.999999238348682,0.685808209552062,"HSF1_MCF-7"
123,875,1671,12372,0.325710611700278,1.05122953357157,"CHD4_SCC-9"
86,875,1026,12372,0.0524446686121416,1.22412477458853,"JUND_HT29"
123,875,1788,12372,0.650180033361904,0.965857021963256,"RELA_U2OS"
134,875,2182,12372,0.973826939939582,0.834352251405876,"MAX_melanocyte"
181,875,2636,12372,0.692348941324168,0.960557103169718,"MAX_GM12878"
94,875,1667,12372,0.994899832808719,0.759354708425304,"FOS_MG-63-3"
70,875,1225,12372,0.980197820259078,0.778633446088484,"TRPS1_T-47D"
271,875,4181,12372,0.96976424122871,0.870604861852336,"CTCF_RH4"
371,875,5622,12372,0.972085682273972,0.875604848964127,"CTCF_thoracic-aorta"
393,875,5541,12372,0.482225869083841,1.00556994791016,"CTCF_WA01"
497,875,7340,12372,0.946491658599022,0.894229952934487,"CTCF_K-562"
297,875,3988,12372,0.139235575419083,1.08669873670671,"CTCF_ID00014"
271,875,4023,12372,0.853202950758393,0.926170029566668,"CTCF_GM12870"
326,875,5176,12372,0.998123644433129,0.813835439213241,"CTCF_testis"
215,875,3413,12372,0.983325075982576,0.845380043144082,"TCF25_Hep-G2"
83,875,1152,12372,0.445276674319656,1.02229571990733,"RUNX1_MCF-10A"
133,875,2312,12372,0.997819193155133,0.76652245996587,"RUNX1_hiPSC"
202,875,3086,12372,0.913585020384498,0.89639648629262,"ZNF282_K-562"
585,875,8955,12372,0.99991807134684,0.753644478952997,"TAF1_HeLa-S3"
124,875,1855,12372,0.773821881310365,0.93151485017372,"ELF1_SEM"
376,875,6323,12372,0.999999759906995,0.703230886929007,"NR3C1_GM12878"
25,875,363,12372,0.585904874935728,0.971025012219088,"NR3C1_Hep-G2"
331,875,5706,12372,0.999999883260322,0.693039853052218,"BRD4_OCI-Ly1"
247,875,4305,12372,0.999992610779696,0.721025906052746,"RBM25_K-562"
77,875,1322,12372,0.975462730373246,0.794574906748506,"CBFB_SaOS-2"
241,875,3765,12372,0.976017699756426,0.860050295277751,"MYC_CUTLL1"
286,875,4367,12372,0.957288235435177,0.882365760584797,"MYC_Hep-G2"
334,875,5677,12372,0.999999256653314,0.711106570208075,"ZNF384_Hep-G2"
292,875,4827,12372,0.999851383182228,0.768918446673833,"ZNF384_K-562"
32,875,444,12372,0.482579976088924,1.0213192579758,"ZNF384_GM12878"
46,875,744,12372,0.853755074159383,0.858468897513249,"ZNF384_HEK293T"
340,875,5645,12372,0.999988151790144,0.741791951610773,"TAF7_WA01"
84,875,2200,12372,0.999999999999293,0.470842297489883,"YY1_JL-LCLs"
50,875,1183,12372,0.999992947264879,0.554410942666785,"YY1_HeLa"
81,875,2171,12372,0.999999999999763,0.459207264960044,"YY1_JD-LCLs"
110,875,2864,12372,1,0.456510113095412,"YY1_BH-LCLs"
54,875,1487,12372,0.999999999203381,0.461955470692668,"YY1_HEP14-0079-LCLs"
64,875,1685,12372,0.999999999546124,0.480821214652429,"YY1_HEP14-00120-LCLs"
97,875,2520,12372,0.999999999999985,0.466911778804746,"YY1_HEP10-01008-LCLs"
131,875,3255,12372,1,0.471944300837718,"YY1_AB-LCL"
130,875,3208,12372,1,0.477310466028904,"YY1_PK-LCLs"
60,875,1697,12372,0.999999999988878,0.443443114305135,"YY1_HEP14-0080-LCLs"
279,875,5788,12372,1,0.508852873944302,"YY1_NT2-D1"
126,875,2189,12372,0.997045737098193,0.769300953270016,"USF2_A-549"
126,875,2392,12372,0.999968850966564,0.685326032799114,"USF2_WA01"
110,875,1969,12372,0.998290097895847,0.745504546232796,"EGR1_macrophage"
21,875,499,12372,0.997540407230603,0.566880905598035,"ARHGAP35_K-562"
98,875,1554,12372,0.90685538129858,0.869812148780704,"MED1_LNCaP"
272,875,5720,12372,1,0.500868286997422,"OGT_LNCaP"
128,875,2292,12372,0.999319939437466,0.739038519250192,"USF1_GM12878"
91,875,1794,12372,0.999917026802194,0.667553756942843,"USF1_HCT-116"
215,875,3548,12372,0.997888705069529,0.797960400014979,"CREBBP_fibroblast"
272,875,4219,12372,0.977228423880814,0.862830977382899,"GATAD1_HeLa"
308,875,5958,12372,1,0.562179764558347,"NKX3-1_islet"
290,875,4897,12372,0.999980701440671,0.741401947494631,"TFDP1_K-562"
316,875,5123,12372,0.999602276471259,0.786748431904405,"E4F1_GM12878"
45,875,883,12372,0.994488193824415,0.689633766879281,"E4F1_MCF-7"
377,875,6403,12372,0.999999958531894,0.687332138653111,"ESRRA_K-562"
138,875,2565,12372,0.999953734537747,0.699792888177552,"ESRRA_BT-474"
207,875,2900,12372,0.451419487735975,1.01306483923543,"NCOR2_LS180"
103,875,1624,12372,0.90162586863686,0.875088110898966,"CHD4_501-mel"
81,875,1669,12372,0.999972003752248,0.636590861802745,"NOTCH3_TALL-1"
141,875,2228,12372,0.941904116550487,0.866154984251195,"JUN_myometrium"
141,875,2763,12372,0.999999136171275,0.650265404034612,"NCOA3_MCF-7"
213,875,2334,12372,1.80020677980061e-05,1.42227864668381,"FOS_MCF-10A"
211,875,3500,12372,0.998263369778067,0.793062293424791,"NFYB_GM12878"
171,875,3019,12372,0.999833658808352,0.737686017316777,"NFYB_HeLa-S3"
72,875,1327,12372,0.995488507510123,0.731759674734315,"SMARCC2_HeLa-S3"
82,875,1599,12372,0.999697276177466,0.68029824120564,"CDK9_Kelly"
146,875,2987,12372,0.999999988787266,0.610207117536234,"SETDB1_U2OS"
144,875,2970,12372,0.999999993120566,0.604433211457164,"SETDB1_HEK293"
430,875,7699,12372,1,0.562095548129678,"KDM1A_SH-SY5Y"
202,875,3844,12372,0.999999977060062,0.647376264841517,"KDM1A_SU-DHL-4"
355,875,5640,12372,0.999141941251301,0.802453212610988,"CEBPD_K-562"
370,875,5944,12372,0.999828094633151,0.778565213471655,"ATF3_A-549"
280,875,5072,12372,0.999999994747527,0.65847294042361,"ZHX1_K-562"
151,875,2730,12372,0.999888758192292,0.721231333212728,"GATA6_pancreatic-progenitor"
79,875,1103,12372,0.470159506683289,1.01504472617443,"GATA6_foregut"
318,875,5548,12372,0.999999948296837,0.684138969653886,"ATF3_K-562"
124,875,2676,12372,0.999999997644325,0.578732370593249,"ATF3_WA01"
90,875,2026,12372,0.999999962055796,0.566234569467543,"ATF3_GM12878"
247,875,3794,12372,0.952333617471435,0.881557718207998,"ETS1_PANC-1"
459,875,7799,12372,0.999999999987147,0.62488394382634,"ETS1_A-549"
233,875,3031,12372,0.0705038494658789,1.12831963667428,"NFE2L2_BEAS-2B"
196,875,4104,12372,0.999999999999835,0.560576893115943,"KDM5A_A-549"
400,875,7005,12372,0.999999999992748,0.623744176158009,"ARID5B_Jurkat"
36,875,743,12372,0.995782870466657,0.654870565778991,"SP1_MCF-7"
169,875,3247,12372,0.999999739268396,0.654760825009753,"CDK8_MV4-11"
11,875,290,12372,0.993862066756961,0.511941107970921,"HMBOX1_WI-38VA13"
117,875,1998,12372,0.992037619212224,0.789098781403106,"NR2F2_Hep-G2"
119,875,1967,12372,0.977602416499393,0.821888245487903,"NR2F6_K-562"
164,875,2831,12372,0.999113420895897,0.763708756840239,"NR2F6_Hep-G2"
256,875,4488,12372,0.999997690526965,0.70998803171898,"SOX4_MDA-MB-231"
147,875,2292,12372,0.921710052720991,0.880375414411579,"SOX4_HCC1954"
79,875,1104,12372,0.473628198932195,1.01395753414456,"HIF1A_HUVEC-C"
148,875,2363,12372,0.961465508921885,0.853102777895998,"STAG1_HL-60"
231,875,3515,12372,0.921037700055611,0.897077641109758,"CTCF_OCI-Ly7"
5,875,34,12372,0.0886978410625742,2.27239721639403,"YBX1_HEL"
145,875,2622,12372,0.999843074190127,0.723342569185408,"ZMYND11_DU145"
38,875,440,12372,0.1153074366728,1.25299789384682,"STAT5A_GM12878"
12,875,103,12372,0.0593688281739365,1.74275645132129,"TSC22D4_GM12878"
84,875,1082,12372,0.192193392043452,1.11713025719815,"RPA2_HeLa"
41,875,582,12372,0.535145359653667,0.995572084403405,"HMGB2_HUVEC-C"
20,875,432,12372,0.986764952656629,0.629392282924199,"HNRNPUL1_K-562"
12,875,351,12372,0.998976050225738,0.45769596807149,"ZNF506_HEK293T"
538,875,8251,12372,0.999653075191267,0.783252123456137,"JUND_WA01"
11,875,293,12372,0.994586540632623,0.506359437236462,"CCAR2_K-562"
101,875,1295,12372,0.15370540933722,1.12595859511312,"FOSL2_MCF-7"
99,875,1646,12372,0.969822553758791,0.820565360443798,"NR3C1_HCC1937"
53,875,515,12372,0.00358639454374652,1.53997104100037,"NR3C1_MCF-10A"
34,875,503,12372,0.63602537479544,0.950621403711185,"ZNF397_K-562"
55,875,945,12372,0.951345400565567,0.799391259653924,"HSF1_BT-20"
262,875,4655,12372,0.999999671850884,0.691186639849689,"KLF13_HEK293"
14,875,269,12372,0.913046970148896,0.716839202663768,"SMAD3_K-562"
27,875,336,12372,0.271126893452156,1.15280629890291,"HNRNPK_primary-keratinocyte"
13,875,287,12372,0.971843066933667,0.617764633281916,"SNRNP70_K-562"
15,875,205,12372,0.48454122739518,1.0379814625559,"FOXO3_K-562"
12,875,228,12372,0.890118745746943,0.726205711552759,"DNMT1_K-562"
80,875,1375,12372,0.978312108639657,0.79276833719572,"SIRT6_K-562"
147,875,2694,12372,0.999939170168689,0.709579653768063,"DDX20_K-562"
77,875,1444,12372,0.998087074201041,0.715056306517157,"ZNF281_HEK293"
303,875,4658,12372,0.974838877440812,0.868757109494138,"POU2F2_GM12891"
138,875,2933,12372,0.999999999075754,0.582984601677202,"ZNF207_WA09"
268,875,4604,12372,0.999990165137063,0.729191242179584,"ARNT_T-47D"
83,875,1427,12372,0.980484399429068,0.791691552894186,"ARNT_PC-3"
335,875,4806,12372,0.650473241163996,0.974887814451729,"ARNT_RCC4"
74,875,855,12372,0.038587069595456,1.26756764162162,"NR4A1_MOLM-14"
50,875,758,12372,0.72206477220793,0.923555480699129,"STAT2_GM12878"
29,875,361,12372,0.262434420916979,1.15277018604906,"GLIS3_SK-N-SH"
109,875,1783,12372,0.962506146126193,0.835012240740394,"KLF16_K-562"
271,875,4573,12372,0.999949482771487,0.750417057908751,"U2AF2_Hep-G2"
180,875,3501,12372,0.999999975972074,0.637637981209534,"RUVBL1_Hep-G2"
256,875,4241,12372,0.999549961293488,0.779642280943897,"GTF2F1_WA01"
13,875,180,12372,0.510533130448505,1.02317634959379,"ZNF436_K-562"
366,875,5984,12372,0.999975502558675,0.75248262289622,"TCF12_WA01"
182,875,2894,12372,0.973693536524511,0.85074171861174,"CREBBP_NCI-H3396"
14,875,301,12372,0.968224999820047,0.635150255905755,"ZNF324_K-562"
107,875,1705,12372,0.925761658286824,0.863062533228688,"SHOX2_K-562"
262,875,3906,12372,0.867317859327802,0.921081397479401,"PTBP1_K-562"
97,875,1659,12372,0.98561157485404,0.793025556084566,"PCBP2_Hep-G2"
31,875,435,12372,0.509990909726874,1.00852538922734,"SFPQ_Hep-G2"
171,875,3073,12372,0.999949968929198,0.719446599478472,"ZNF24_Hep-G2"
155,875,2633,12372,0.997170398523237,0.783553012809795,"TP53_H9"
127,875,1993,12372,0.917391628083179,0.876327837477552,"CHD4_RH5"
64,875,906,12372,0.524379122902971,0.998620619566041,"CHD4_pre-B-cell"
258,875,4828,12372,0.99999999958404,0.633839546630039,"KLF7_HEK293"
75,875,1477,12372,0.999624567902597,0.675061150955301,"RBBP5_GM12878"
166,875,2793,12372,0.996850689762186,0.79056552863621,"ZKSCAN1_HeLa-S3"
237,875,4367,12372,0.999999968666636,0.662646874004664,"ZFX_NOMO1"
205,875,2883,12372,0.477565358207256,1.00759872695901,"CDK8_SW480"
87,875,1319,12372,0.778113595610271,0.91988680392895,"ZEB1_NCI-H1975"
79,875,1221,12372,0.821660889134132,0.899888043585957,"ZEB1_MIA-PaCa-2"
56,875,599,12372,0.0187613602584431,1.37931129762609,"SMC1A_HCT-116"
90,875,1905,12372,0.999997941593693,0.611619776377022,"BRF1_H9"
8,875,144,12372,0.807385145387181,0.770810916175193,"TCFL5_K-562"
326,875,5341,12372,0.999900536751255,0.767525925012821,"BRD4_OCI-AML3"
151,875,3019,12372,0.999999949906233,0.627514530826816,"WDR5_K-562"
108,875,1546,12372,0.57302873889868,0.984973094613039,"SMARCC1_TTC-549"
112,875,1781,12372,0.927364672076721,0.864385425705824,"SMARCC1_SK-N-MC"
185,875,2469,12372,0.192428592785455,1.08150732365395,"SMARCC1_SYO-1"
232,875,3024,12372,0.0759805000088799,1.12491697875172,"RAD21_Ishikawa"
176,875,2142,12372,0.0141320976963031,1.22062703165189,"RAD21_WA09"
225,875,3139,12372,0.418143114644708,1.01957292304563,"RAD21_T-47D"
122,875,2169,12372,0.998717084229565,0.747981916521671,"SPIN1_T778"
269,875,3927,12372,0.756045581534235,0.951255477998284,"TCF4_CAL-1"
110,875,2022,12372,0.999465381401091,0.720856526214704,"ZNF76_K-562"
40,875,707,12372,0.947348138649858,0.777843680490898,"ZNF134_K-562"
244,875,3146,12372,0.0463434410577938,1.14524035091542,"RBM14_K-562"
71,875,856,12372,0.0864871162571644,1.20502464823806,"SRSF4_K-562"
193,875,2415,12372,0.0286703430014028,1.18126145071443,"FOSL1_MNNG-HOS"
174,875,1880,12372,6.27729141589927e-05,1.42450808612273,"CHD4_keratinocyte"
41,875,668,12372,0.852923914246002,0.852263345343981,"AHRR_MCF-7"
134,875,2199,12372,0.979739300199273,0.825995667175982,"SMARCA5_MCF-7"
173,875,2277,12372,0.149943493646659,1.10019895104301,"CTCF_DU145"
397,875,5256,12372,0.0396570572088382,1.13461256849579,"CTCF_A-549"
296,875,3816,12372,0.0265420596521007,1.1585095552695,"CTCF_NB69"
219,875,2765,12372,0.0277638208035898,1.17363317726353,"CTCF_RWPE-1"
308,875,4319,12372,0.439069440032193,1.01383340928816,"CTCF_VCaP"
302,875,3976,12372,0.0643014668111959,1.12222507851327,"CTCF_cardiac-muscle"
329,875,4603,12372,0.41409709770833,1.01833119295798,"CTCF_astrocyte"
187,875,2551,12372,0.297200021784905,1.05007285750316,"CTCF_lymphoblast"
158,875,1991,12372,0.0571300375121206,1.16182807727511,"CTCF_IMR-5"
269,875,3650,12372,0.212427082806174,1.06554952346314,"CTCF_ID00016"
264,875,3358,12372,0.0208983230994901,1.17344190691196,"CTCF_HSPC-CD34"
299,875,3932,12372,0.0627233700598989,1.1236215740558,"CTCF_PC-3"
219,875,3292,12372,0.872520674713454,0.915165789823611,"CTCF_sigmoid-colon"
157,875,2167,12372,0.379511604618729,1.03206750717003,"CTCF_GM20000"
335,875,4658,12372,0.356096390850635,1.02951873202639,"CTCF_IMR-90"
326,875,4601,12372,0.496105009142266,1.00315169993074,"CTCF_22Rv1"
208,875,2802,12372,0.216422316022749,1.07029741378751,"CTCF_LNCaP-C4-2B"
230,875,3161,12372,0.314906744611725,1.04214922972838,"CTCF_smooth-muscle-cell"
264,875,3545,12372,0.160705907368257,1.0819641161868,"CTCF_SEM"
294,875,4138,12372,0.473618090233034,1.0074419014532,"CTCF_WERI-Rb-1"
241,875,3236,12372,0.17636313897095,1.07906567065591,"CTCF_Caco-2"
287,875,3998,12372,0.388105069382085,1.02408291928582,"CTCF_SK-N-AS"
285,875,4226,12372,0.85630939848797,0.92614178202329,"CTCF_glioblastoma"
199,875,2935,12372,0.771998722963418,0.942640599599388,"CTCF_neuroblastoma"
295,875,4196,12372,0.565130726075098,0.99038328428479,"CTCF_A-673"
302,875,4062,12372,0.144262963444304,1.08450939711033,"CTCF_HL-60"
222,875,3117,12372,0.463858294892993,1.01016049425328,"CTCF_GM12865"
243,875,3492,12372,0.63453745221001,0.97607108490547,"CTCF_Loucy"
265,875,3656,12372,0.322942803266539,1.03845906855753,"CTCF_GM12875"
279,875,3646,12372,0.0569253938298549,1.13030910053854,"CTCF_FT282"
261,875,3723,12372,0.583316867572455,0.986577825855201,"CTCF_LNCaP"
215,875,2863,12372,0.158823888702552,1.08860871086919,"CTCF_NB4"
235,875,3334,12372,0.538694126977651,0.995043503473271,"CTCF_BC-3"
313,875,4528,12372,0.712768110316143,0.962190659112342,"CTCF_OCI-Ly3"
225,875,3246,12372,0.655292999198602,0.971183491625069,"CTCF_KARPAS422"
214,875,2941,12372,0.323479811253376,1.04118152655389,"CTCF_CUTLL1"
256,875,3843,12372,0.89196344478908,0.91199890434503,"CTCF_ovary"
221,875,3255,12372,0.779632715738915,0.942595871093994,"CTCF_delta-47"
225,875,3008,12372,0.168020919348828,1.08386220217812,"CTCF_GM13977"
325,875,4521,12372,0.363624380455718,1.02819287109018,"CTCF_MDA-MB-157"
327,875,4712,12372,0.686425264547501,0.967808289073315,"CTCF_coronary-artery"
257,875,3661,12372,0.572082229172451,0.988701024690947,"CTCF_MDA-MB-435"
318,875,4480,12372,0.479781716094653,1.00616723626314,"CTCF_CD14"
254,875,3736,12372,0.793273795298053,0.941494100150025,"CTCF_OCI-Ly1"
304,875,4094,12372,0.149217176616719,1.08262987389467,"CTCF_KB"
333,875,4552,12372,0.220863057709229,1.05985193493571,"CTCF_RWPE-2"
289,875,4363,12372,0.930149689777323,0.89857654436331,"CTCF_tibial-artery"
300,875,4180,12372,0.385801086724708,1.02426442967428,"CTCF_GM12878"
359,875,5065,12372,0.491244391881688,1.00398341764706,"CTCF_GM06077"
319,875,4440,12372,0.370521039745147,1.02693025989319,"CTCF_SH-SY5Y"
284,875,4032,12372,0.547964323479037,0.993521204508585,"CTCF_GM12874"
221,875,3050,12372,0.346487233209315,1.03538064393581,"CTCF_SU-DHL-6"
197,875,2796,12372,0.538979304419609,0.994769883697837,"CTCF_HEK293T"
420,875,6775,12372,0.999986242644162,0.746910843574724,"SOX9_HT29"
378,875,5353,12372,0.530114836176094,0.997064391296635,"SMC1A_MCF-7"
99,875,1085,12372,0.00443358935057131,1.35996423199523,"FOSL2_hESC"
130,875,1132,12372,9.71361390065624e-09,1.82748109373378,"FOSL2_SK-N-SH"
177,875,2442,12372,0.366626437088955,1.03358294795844,"JUND_HeLa-S3"
170,875,2269,12372,0.205899702500906,1.07965539080076,"JUND_SK-N-SH"
127,875,1276,12372,3.20549823295373e-05,1.52904373082535,"FOSL1_MDA-MB-231"
65,875,478,12372,2.15714830291451e-07,2.15346660276931,"FOSL1_HCT-116"
41,875,330,12372,0.00028743139301872,1.90647480066613,"FOSL1_MG-63-3"
37,875,626,12372,0.895585648333544,0.817670965367229,"ZNF830_K-562"
187,875,2055,12372,8.25980814191435e-05,1.40101914306548,"FOS_CFPAC-1"
273,875,4092,12372,0.896560869121242,0.911724229801588,"FOS_HCT-116"
84,875,1212,12372,0.598278465026608,0.976181691477146,"FOS_HeLa-S3"
202,875,3365,12372,0.998230537363774,0.790876405627352,"FOS_K-562"
133,875,1551,12372,0.00900237382395549,1.27402944783633,"FOS_MCF-7"
136,875,1763,12372,0.139351535458474,1.11643081185877,"ZNF24_GM12878"
145,875,2368,12372,0.981016022826784,0.828667707000862,"SMARCA4_501-mel"
40,875,437,12372,0.0552118289853739,1.33934577416656,"SMARCA4_BT-16"
86,875,633,12372,2.18330548623105e-09,2.18181840729677,"SMAD3_LX2"
40,875,877,12372,0.999423725277966,0.610126902905423,"CHAMP1_K-562"
70,875,744,12372,0.00806179896966322,1.39628722677517,"JUND_HCT-116"
34,875,496,12372,0.602713373427334,0.965637262467165,"TEAD1_K-562"
42,875,879,12372,0.998462119768307,0.642169423021785,"KDM1A_HeLa"
47,875,786,12372,0.906778259804812,0.826369050847009,"BACH1_K-562"
16,875,277,12372,0.833725934837983,0.80185541052958,"ADNP_K-562"
249,875,3591,12372,0.662334650832009,0.97060665762268,"U2AF1_K-562"
67,875,602,12372,0.000127047813606835,1.69893047041147,"JUN_HeLa-S3"
114,875,1124,12372,3.83980228433519e-05,1.55535568296595,"JUN_endothelial"
58,875,593,12372,0.00705964050382973,1.45453491677617,"JUN_BT-549"
90,875,1503,12372,0.966515223163446,0.81822066688411,"ATF7_MCF-7"
89,875,1451,12372,0.940246507680047,0.84259713757024,"ATF7_Hep-G2"
20,875,259,12372,0.374381222602373,1.10183083664227,"CEBPG_MCF-7"
27,875,730,12372,0.999975319954642,0.488893939897402,"ZZZ3_K-562"
316,875,4982,12372,0.995953975318725,0.827602009474532,"SMAD4_HGrC1"
11,875,308,12372,0.997151461953912,0.480142596843744,"HDAC3_K-562"
41,875,687,12372,0.894428346800749,0.825743881444265,"ATF4_HUDEP-2"
51,875,1047,12372,0.999048975818006,0.652570921303141,"ATF4_Jurkat"
140,875,2585,12372,0.999939235588493,0.705222921577677,"ATF4_K-562"
7,875,225,12372,0.996876068039717,0.417266878573037,"PSIP1_T-REx-293"
8,875,122,12372,0.639423000410996,0.921349504969459,"NR3C1_ZR751"
63,875,853,12372,0.375953039563894,1.05154816857438,"NR3C1_HCC70"
70,875,1261,12372,0.990459251504681,0.752471432483122,"STAT5A_K-562"
76,875,1430,12372,0.998174960081511,0.712567705306166,"EHMT2_K-562"
77,875,834,12372,0.00880156966603713,1.36893347802787,"ATF3_primary-dermal-fibroblasts"
28,875,618,12372,0.997076102369745,0.611142415003836,"ZNF133_HEK293"
12,875,167,12372,0.520686901034779,1.01748692206113,"ZNF133_HEK293T"
23,875,309,12372,0.430489967548895,1.05821316597829,"LDB1_K-562"
5,875,153,12372,0.986064256760381,0.440724467709553,"ZNF584_K-562"
75,875,1146,12372,0.784386118749123,0.91262767326753,"ATF2_Hep-G2"
124,875,2078,12372,0.987409596576553,0.806399771883629,"ATF2_HEK293"
136,875,2204,12372,0.970629149786242,0.839104996340609,"ATF2_K-562"
174,875,3233,12372,0.999996877593473,0.684687159814529,"TRIM28_U2OS"
206,875,3664,12372,0.999986744789588,0.715859520302046,"TRIM28_HEK293"
4,875,63,12372,0.659943807516745,0.89031129090792,"HOXA9_HEK293-FT"
53,875,965,12372,0.982891838159808,0.748358063822683,"GATA6_AGS"
16,875,454,12372,0.999641097107024,0.47031418107332,"ZNF83_K-562"
13,875,197,12372,0.643511422207478,0.927251340899277,"NFIL3_Hep-G2"
50,875,813,12372,0.872419804062879,0.852597134995464,"RARA_hiPSC"
